datacenter,canceled_job,hours_before_execution,request_month,request_day,peak_gpu_hours,offpeak_gpu_hours,num_primary_processes,num_auxiliary_processes,num_background_processes,service_tier,client_type,request_channel,returning_client,previous_job_cancellations,successful_previous_jobs,reserved_gpu_type,assigned_gpu_type,resource_modifications,reservation_commitment,workload_profile,estimated_cost_per_hour,reserved_storage_units,special_resource_requests,high_value_client,y_true,y_pred,is_error
GPU_Cluster_BB,1,53,3,29,0.0,60807.2,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T4,0,no_commitment,single_experiment,85.0,0,0,0,1,0,True
GPU_Cluster_AA,1,1,10,29,0.0,12298.4,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,71.0,0,1,0,1,0,True
GPU_Cluster_BB,1,102,6,5,12185.3,0.0,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,65.0,0,0,0,1,0,True
GPU_Cluster_BB,1,194,8,7,15853.7,28356.2,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,112.5,0,1,0,1,0,True
GPU_Cluster_BB,1,71,6,1,10222.3,69727.8,3,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,115.6,0,0,0,1,0,True
GPU_Cluster_BB,1,164,10,2,0.0,26487.9,1,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T4,0,no_commitment,multi_run_experiment,100.0,0,0,0,1,0,True
GPU_Cluster_AA,1,89,5,13,41194.0,64728.5,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T5,GPU_T5,0,no_commitment,single_experiment,115.0,0,2,0,1,0,True
GPU_Cluster_BB,1,1,10,5,14130.8,0.0,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,126.0,0,1,0,1,0,True
GPU_Cluster_AA,1,54,8,15,19151.5,58465.9,3,1.0,0,standard,internal_research,api_direct,0,0,0,GPU_T3,GPU_T3,0,no_commitment,single_experiment,218.0,0,0,1,1,0,True
GPU_Cluster_AA,1,14,2,14,0.0,33723.1,1,0.0,0,standard,enterprise_client,enterprise_portal,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,35.0,0,0,1,1,0,True
GPU_Cluster_AA,1,162,8,13,23353.2,45491.6,2,2.0,0,standard,internal_research,api_direct,0,0,0,GPU_T3,GPU_T3,1,no_commitment,single_experiment,189.0,0,1,1,1,0,True
GPU_Cluster_BB,1,46,6,20,0.0,18808.0,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,90.0,0,0,0,1,0,True
GPU_Cluster_BB,1,59,12,11,29747.7,29242.9,3,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,119.0,0,1,0,1,0,True
GPU_Cluster_AA,1,180,8,5,20534.7,18675.4,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,2,no_commitment,single_experiment,200.0,0,1,1,1,0,True
GPU_Cluster_AA,1,123,2,27,17113.9,14757.5,2,0.0,0,unknown,research_consortium,api_direct,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,64.0,0,0,0,1,0,True
GPU_Cluster_AA,1,22,1,3,21251.1,62544.7,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T5,GPU_T5,0,no_commitment,single_experiment,96.0,0,2,0,1,0,True
GPU_Cluster_AA,1,4,4,21,24061.7,25162.7,1,0.0,0,standard,cloud_marketplace,api_direct,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,72.0,0,4,0,1,0,True
GPU_Cluster_BB,1,46,10,19,0.0,17080.4,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,107.55,0,2,0,1,0,True
GPU_Cluster_AA,1,70,4,14,10362.2,20979.1,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,91.67,0,1,0,1,0,True
GPU_Cluster_BB,1,95,11,20,11641.7,0.0,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,84.6,0,2,0,1,0,True
GPU_Cluster_BB,1,109,8,10,23349.7,48038.6,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,125.0,0,1,0,1,0,True
GPU_Cluster_AA,1,64,10,22,9655.5,76695.4,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,50.4,0,2,0,1,0,True
GPU_Cluster_BB,1,150,8,22,45150.3,57926.7,2,0.0,0,priority,internal_research,api_direct,0,0,0,GPU_T1,GPU_T1,1,no_commitment,single_experiment,124.2,0,0,0,1,0,True
GPU_Cluster_BB,1,22,6,13,0.0,11855.4,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,99.0,0,0,0,1,0,True
GPU_Cluster_BB,1,1,12,29,0.0,44929.1,2,0.0,1,standard,research_consortium,broker_platform,0,0,0,GPU_T2,GPU_T2,2,no_commitment,single_experiment,72.5,0,2,0,1,0,True
GPU_Cluster_BB,1,256,10,23,20895.4,26214.3,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,94.35,0,2,0,1,0,True
GPU_Cluster_BB,1,63,8,13,29101.7,17191.9,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,140.0,0,1,1,1,0,True
GPU_Cluster_BB,1,50,8,25,0.0,94493.3,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,62.0,0,0,0,1,0,True
GPU_Cluster_BB,1,2,2,14,30531.2,14853.8,1,0.0,0,on_demand,internal_research,api_direct,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,80.0,0,0,0,1,0,True
GPU_Cluster_BB,1,38,6,19,25182.4,15868.0,1,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,81.0,0,0,0,1,0,True
GPU_Cluster_BB,1,95,11,20,53735.8,0.0,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,90.0,0,2,0,1,0,True
GPU_Cluster_AA,1,37,6,10,36557.0,23234.2,2,2.0,0,priority,cloud_marketplace,broker_platform,0,0,0,GPU_T3,GPU_T3,0,no_commitment,single_experiment,228.0,0,1,1,1,0,True
GPU_Cluster_AA,1,2,10,12,0.0,25464.7,1,0.0,0,standard,enterprise_client,enterprise_portal,0,1,3,GPU_T1,GPU_T1,0,no_commitment,single_experiment,37.0,0,0,1,1,0,True
GPU_Cluster_BB,1,38,2,20,10193.7,49291.4,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,98.6,0,1,0,1,0,True
GPU_Cluster_BB,1,344,7,24,12298.2,51634.2,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,89.1,0,1,0,1,0,True
GPU_Cluster_AA,1,178,9,13,27801.7,21702.1,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,91.0,0,1,0,1,0,True
GPU_Cluster_BB,1,92,8,16,0.0,30674.5,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,80.1,0,0,0,1,0,True
GPU_Cluster_BB,1,0,2,9,0.0,9121.1,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,12.0,0,0,0,1,0,True
GPU_Cluster_AA,1,15,8,16,34181.3,53454.3,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,150.53,0,2,1,1,0,True
GPU_Cluster_BB,1,18,3,18,0.0,22074.0,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,97.0,0,1,0,1,0,True
GPU_Cluster_AA,1,36,11,6,27864.6,0.0,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T5,GPU_T5,0,no_commitment,single_experiment,55.8,0,2,0,1,0,True
GPU_Cluster_BB,1,37,2,14,0.0,20051.2,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,98.0,0,1,0,1,0,True
GPU_Cluster_BB,1,103,3,21,37907.1,60476.0,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,3,no_commitment,single_experiment,83.66,0,1,0,1,0,True
GPU_Cluster_AA,1,199,5,2,24132.5,14525.0,2,0.0,0,priority,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,85.0,0,0,0,1,0,True
GPU_Cluster_BB,1,4,3,28,0.0,24813.1,1,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T4,GPU_T6,0,no_commitment,single_experiment,110.7,0,0,0,1,0,True
GPU_Cluster_BB,1,118,5,3,10810.6,62934.7,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,118.8,0,1,0,1,0,True
GPU_Cluster_BB,1,15,12,27,0.0,11388.3,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,65.0,0,0,0,1,0,True
GPU_Cluster_BB,1,1,8,20,0.0,30275.2,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,long_term_contract,106.0,0,3,0,1,0,True
GPU_Cluster_BB,1,32,11,14,20319.1,0.0,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,96.0,0,1,0,1,0,True
GPU_Cluster_AA,1,44,2,27,14713.2,10213.4,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,48.0,0,2,0,1,0,True
GPU_Cluster_AA,1,114,5,12,14899.2,46494.8,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,73.0,0,1,0,1,0,True
GPU_Cluster_AA,1,35,8,24,0.0,66290.8,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,160.0,0,0,1,1,0,True
GPU_Cluster_BB,1,145,5,7,34720.2,15457.0,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,108.0,0,1,0,1,0,True
GPU_Cluster_AA,1,156,9,2,21555.1,94935.3,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T5,GPU_T5,0,no_commitment,single_experiment,98.0,0,0,0,1,0,True
GPU_Cluster_BB,1,90,4,18,0.0,64505.4,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,135.0,0,1,0,1,0,True
GPU_Cluster_BB,1,308,11,23,0.0,30647.0,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,78.3,0,2,0,1,0,True
GPU_Cluster_AA,1,58,10,29,31620.4,56663.2,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,61.52,0,1,0,1,0,True
GPU_Cluster_BB,1,87,7,19,0.0,85981.2,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,72.25,0,0,0,1,0,True
GPU_Cluster_BB,1,95,3,13,23705.3,68038.0,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,109.3,0,1,0,1,0,True
GPU_Cluster_BB,1,5,2,23,30446.8,75030.9,2,0.0,0,priority,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,146.0,0,0,1,1,0,True
GPU_Cluster_BB,1,26,5,22,7981.0,0.0,1,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,160.0,0,1,1,1,0,True
GPU_Cluster_BB,1,149,6,4,34529.8,58465.3,3,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,144.14,0,1,1,1,0,True
GPU_Cluster_AA,1,44,12,5,36242.8,7845.2,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,70.0,0,0,0,1,0,True
GPU_Cluster_BB,1,62,5,8,20189.2,59758.3,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T2,GPU_T2,0,no_commitment,single_experiment,136.22,0,0,1,1,0,True
GPU_Cluster_AA,1,275,4,10,19556.4,33755.4,2,0.0,0,priority,research_consortium,api_direct,0,0,0,GPU_T4,GPU_T4,0,no_commitment,multi_run_experiment,68.66,0,0,0,1,0,True
GPU_Cluster_AA,1,132,11,29,9283.0,52768.7,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,36.04,0,1,0,1,0,True
GPU_Cluster_AA,1,81,10,30,24180.7,10979.1,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T3,0,no_commitment,single_experiment,44.53,0,0,0,1,0,True
GPU_Cluster_BB,1,207,12,30,20358.1,34580.3,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,95.0,0,0,0,1,0,True
GPU_Cluster_AA,1,96,5,16,29621.0,62802.7,2,0.0,0,priority,managed_account,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,78.85,0,2,0,1,0,True
GPU_Cluster_BB,1,45,6,7,0.0,37220.0,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,150.0,0,1,1,1,0,True
GPU_Cluster_BB,1,99,4,10,42764.8,41588.0,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,93.78,0,1,0,1,0,True
GPU_Cluster_BB,1,182,3,11,17145.1,104703.0,2,0.0,0,standard,enterprise_client,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,90.0,0,0,1,1,0,True
GPU_Cluster_AA,1,152,3,24,0.0,41764.3,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,42.3,0,2,0,1,0,True
GPU_Cluster_AA,1,87,8,11,0.0,29379.1,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T1,1,no_commitment,single_experiment,134.0,0,0,0,1,0,True
GPU_Cluster_BB,1,25,8,16,0.0,21744.0,2,2.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T7,GPU_T7,0,no_commitment,single_experiment,266.96,0,1,1,1,0,True
GPU_Cluster_AA,1,18,7,30,46274.3,116660.9,2,0.0,0,standard,enterprise_client,enterprise_portal,0,0,0,GPU_T5,GPU_T5,0,no_commitment,single_experiment,152.1,0,2,1,1,0,True
GPU_Cluster_BB,1,115,7,10,47800.1,61106.3,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,68.0,0,2,0,1,0,True
GPU_Cluster_AA,1,183,7,5,37062.6,153200.5,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,1,no_commitment,single_experiment,148.5,0,1,1,1,0,True
GPU_Cluster_BB,1,65,3,2,12036.0,21642.9,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,100.3,0,2,0,1,0,True
GPU_Cluster_AA,1,124,10,22,39514.9,42723.9,2,0.0,0,standard,research_consortium,enterprise_portal,0,0,0,GPU_T4,GPU_T4,1,no_commitment,multi_run_experiment,65.0,0,0,0,1,0,True
GPU_Cluster_BB,1,72,3,24,0.0,7614.4,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T7,2,no_commitment,single_experiment,79.2,0,0,0,1,0,True
GPU_Cluster_AA,1,39,7,31,19094.5,48380.7,1,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,135.0,0,0,0,1,0,True
GPU_Cluster_AA,1,160,6,1,18542.2,69282.5,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,long_term_contract,68.4,0,0,0,1,0,True
GPU_Cluster_BB,1,166,3,25,20556.1,31768.5,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,88.4,0,1,0,1,0,True
GPU_Cluster_BB,1,8,2,22,8132.1,44441.1,2,2.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T6,GPU_T6,0,no_commitment,single_experiment,171.0,0,0,1,1,0,True
GPU_Cluster_AA,1,81,12,6,27279.9,14297.2,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,40.5,0,2,0,1,0,True
GPU_Cluster_AA,1,262,7,9,58993.9,84726.4,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,92.25,0,2,0,1,0,True
GPU_Cluster_BB,1,95,4,5,18359.6,105328.8,2,0.0,0,priority,internal_research,api_direct,0,0,0,GPU_T1,GPU_T1,1,no_commitment,single_experiment,134.25,0,0,0,1,0,True
GPU_Cluster_AA,1,301,6,18,20171.9,104741.1,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T7,GPU_T7,0,no_commitment,single_experiment,121.5,0,1,0,1,0,True
GPU_Cluster_BB,1,38,12,21,15108.7,84085.5,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,120.7,0,1,0,1,0,True
GPU_Cluster_AA,1,21,12,19,18569.7,0.0,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,48.0,0,1,0,1,0,True
GPU_Cluster_BB,1,100,10,31,14553.9,16215.8,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,62.0,0,0,0,1,0,True
GPU_Cluster_BB,1,0,5,24,0.0,14892.7,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,135.0,0,0,0,1,0,True
GPU_Cluster_BB,1,63,9,4,0.0,54202.7,2,0.0,0,priority,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,116.0,0,0,0,1,0,True
GPU_Cluster_AA,1,20,2,13,11224.1,21031.4,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,48.0,0,0,0,1,0,True
GPU_Cluster_AA,1,169,8,13,22610.5,73323.4,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,141.6,0,0,1,1,0,True
GPU_Cluster_BB,1,29,11,15,0.0,51282.7,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,74.8,0,1,0,1,0,True
GPU_Cluster_AA,1,31,4,30,6049.0,12800.9,2,0.0,0,priority,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,86.0,0,0,0,1,0,True
GPU_Cluster_BB,1,118,7,19,27263.7,0.0,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,85.5,0,1,0,1,0,True
GPU_Cluster_AA,1,0,2,2,0.0,27648.9,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T4,0,no_commitment,single_experiment,55.0,0,0,0,1,0,True
GPU_Cluster_BB,1,2,9,23,0.0,24770.4,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,120.0,0,0,0,1,0,True
GPU_Cluster_BB,1,29,4,30,22611.0,30380.8,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,146.2,0,1,1,1,0,True
GPU_Cluster_AA,1,81,8,3,8527.6,45184.0,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,long_term_contract,123.0,0,0,0,1,0,True
GPU_Cluster_BB,1,110,5,8,20712.2,18223.6,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,94.5,0,0,0,1,0,True
GPU_Cluster_AA,1,27,4,10,8977.4,21848.4,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T5,GPU_T5,0,no_commitment,single_experiment,72.0,0,0,0,1,0,True
GPU_Cluster_BB,1,154,4,15,0.0,27461.0,1,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,105.0,0,2,0,1,0,True
GPU_Cluster_BB,1,64,8,3,0.0,27124.2,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,140.0,0,1,1,1,0,True
GPU_Cluster_BB,1,83,11,24,0.0,35992.9,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,93.6,0,1,0,1,0,True
GPU_Cluster_BB,1,3,6,17,23823.0,66725.1,1,0.0,0,standard,high_priority_partner,enterprise_portal,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,95.0,0,1,1,1,0,True
GPU_Cluster_AA,1,15,3,9,0.0,19645.5,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,59.0,0,0,0,1,0,True
GPU_Cluster_BB,1,27,12,1,15498.4,35564.9,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,96.0,0,1,0,1,0,True
GPU_Cluster_BB,1,7,8,12,8584.4,77699.0,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,long_term_contract,90.0,0,1,0,1,0,True
GPU_Cluster_AA,1,213,7,16,30487.6,14618.1,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,104.85,0,1,0,1,0,True
GPU_Cluster_BB,1,0,8,11,0.0,0.0,0,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T12,GPU_T12,0,no_commitment,single_experiment,0.0,0,0,0,1,0,True
GPU_Cluster_AA,1,14,3,10,0.0,25017.6,2,2.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T3,GPU_T3,0,no_commitment,single_experiment,75.0,0,1,0,1,0,True
GPU_Cluster_BB,1,37,3,12,17965.3,20568.6,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,76.93,0,1,0,1,0,True
GPU_Cluster_BB,1,19,9,29,0.0,13593.7,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,174.0,0,2,1,1,0,True
GPU_Cluster_AA,1,165,12,30,0.0,28972.1,1,0.0,0,priority,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,0.0,0,0,0,1,0,True
GPU_Cluster_AA,1,174,6,17,38901.5,70481.1,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T7,GPU_T7,0,no_commitment,single_experiment,135.0,0,2,0,1,0,True
GPU_Cluster_AA,1,332,3,11,44891.5,75500.3,2,0.0,0,priority,research_consortium,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,multi_run_experiment,71.0,0,0,0,1,0,True
GPU_Cluster_BB,1,67,11,12,27096.6,9509.5,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,79.2,0,2,0,1,0,True
GPU_Cluster_AA,1,141,6,3,43473.0,71933.1,2,0.0,0,priority,cloud_marketplace,broker_platform,0,0,0,GPU_T5,GPU_T5,0,no_commitment,single_experiment,170.0,0,2,1,1,0,True
GPU_Cluster_AA,1,22,2,23,0.0,21883.6,2,0.0,0,unknown,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T4,0,no_commitment,multi_run_experiment,46.0,0,0,0,1,0,True
GPU_Cluster_BB,1,63,11,10,0.0,53305.5,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,long_term_contract,89.53,0,1,0,1,0,True
GPU_Cluster_BB,1,131,5,19,11126.4,25605.5,2,2.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T6,GPU_T6,2,no_commitment,single_experiment,198.0,0,1,1,1,0,True
GPU_Cluster_BB,1,10,2,9,0.0,20694.3,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,93.0,0,1,0,1,0,True
GPU_Cluster_BB,1,22,5,22,18849.2,11086.6,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,130.0,0,1,0,1,0,True
GPU_Cluster_AA,1,5,3,25,0.0,24068.6,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,107.0,0,0,0,1,0,True
GPU_Cluster_BB,1,167,10,5,0.0,29998.4,1,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,78.2,0,0,0,1,0,True
GPU_Cluster_AA,1,25,11,4,25800.3,140821.9,1,0.0,0,standard,enterprise_client,enterprise_portal,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,40.0,0,0,1,1,0,True
GPU_Cluster_AA,1,3,8,18,0.0,24366.5,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T5,GPU_T5,0,no_commitment,single_experiment,214.0,0,1,1,1,0,True
